train_acc,train_loss,test_acc,test_loss
0.3778125,1.4724641299247743,0.34321022727272726,1.545051059126854
0.5953125,1.1823052477836609,0.374140625,1.5426048770546914
0.65875,1.0229651248455047,0.3717329545454545,1.5522013768553733
0.700625,0.9239677357673645,0.38000710227272727,1.5795040249824523
0.7140625,0.8685751473903656,0.37642045454545453,1.5931964591145515
0.7140625,0.8445040392875671,0.38098011363636364,1.6036421298980712
0.7225,0.8031656801700592,0.37720170454545454,1.60596853941679
